"sample.id","Province.State","Country.Region","Lat","Long","temp.min","temp.max","temp.ave","d.temp.range","temp.seasonality","precipitation","precipitation.seasonality","aridity","solar.rad","wind.speed","water.vapor.pressure","humidity","elevation","warming.velocity","human.footprint","gdp.per.capita","human.dev.index","population.density","pm25"
"global_130","","Hungary",47.1625,19.5033,1.10017777548896,10.6199629624685,5.86071851783329,9.51978518697951,812.490472299081,27.0944444444444,25.197717638369,4713.51533467652,10741.9444444444,3.08891851637099,0.633797028550395,0.683955421448439,113.494444444444,1069804.46894717,49.1604349769105,10604.1540362136,0.714077315832439,249.882017121492,18.4092548895425
"global_131","","Iceland",64.9631,-19.0208,-8.17162963472031,-2.9381342552585,-5.5548611048747,5.2334953794618,491.19111612108,79.3726851851852,17.6405424398405,20249.5180975451,5872.78587962963,8.58669445470527,0.312735187959064,0.768160878688979,773.353009259259,158246.770227874,7.18426076833527,28712.45703125,0.796999990940094,0.40651792944064,1.18567309493491
"global_132","","India",21,78,20.4936649496785,37.0270051036389,28.7608324912599,16.5333401539604,434.458123376527,11.3375634517766,124.855200307623,3779.78036622584,23626.8527918782,1.69849748024481,1.16515025118281,0.294862637736785,344.916243654822,165449.354589106,35.7020063142886,2801.11328125,0.532075166702271,293.851512967027,40.4531824408288
"global_133","","Indonesia",-0.7893,113.9213,22.2746452003397,31.2702365947026,26.7722366086898,8.99559139436291,24.3933117466588,347.239247311828,21.3220045848559,24054.9322808928,16089.8037634409,1.00281720312052,2.83119461997863,0.804421227462703,154.19623655914,151977.621150821,14.4756774404179,3827.3779296875,0.573309361934662,14.7076453201232,29.5469048835887
"global_134","","Iran",32,53,3.53733944988579,17.2146697569331,10.3758073585843,13.6773303070473,916.976389473731,24.4724770642202,79.6702485915718,520.614921223355,16932.25,3.08427523035522,0.476497238518995,0.37655354440178,1657.34174311927,140287.022138037,21.4375231738969,7935.34385850694,0.572000026702881,96.2312104855109,7.96792275599053
"global_135","","Iraq",33,44,9.92083108152973,23.5128493548528,16.7174611853682,13.5920182733231,952.645435908069,20.662100456621,87.5962072921126,429.38148487626,17439.6826484018,3.3758995478556,0.87908858401046,0.462063765787281,41.3972602739726,406707.01602981,38.0574333608134,11515.5009765625,0.572000026702881,550.982332517023,6.67008232177065
"global_136","","Ireland",53.1424,-7.6921,3.05637810716582,9.8705803877481,6.46380762318474,6.81420228058228,387.130760787534,78.3897180762852,19.2913950355492,14418.015134566,8022.15422885572,4.20173133427824,0.800051080844493,0.828100649808588,93.3648424543947,862642.111521993,33.703450092178,17399.3459665399,0.75433755156241,51.7211854699041,3.68285903840652
"global_137","","Israel",31,35,9.63371029969688,20.7894205779673,15.2116822438819,11.1557102782704,607.214046014804,26.9976635514019,101.542720812503,742.165292353823,17982.4392523364,3.01033644419964,0.904917758341148,0.522408323522809,277.478971962617,31126.1959036028,28.9855899691214,17928.4195791391,0.767029726859367,99.055423369196,8.25335525447654
"global_138","","Italy",43,12,3.68824602793606,12.3125952321386,8.00016668391606,8.62434920420249,655.996706281389,50.0813492063492,27.1241229640113,5334.79106628242,12096.9285714286,2.4117380986138,0.750861901257719,0.699272044277011,383.263888888889,107431.709193189,40.9155381040147,31234.5219096522,0.779039676631651,101.353781565166,9.36801644429355
"global_139","","Jamaica",18.1096,-77.2975,19.2356008394265,28.2246518017333,23.7296313474208,8.98905096230683,100.181069315216,103.907407407407,47.0766980677475,9473.18988173456,22542.1543209877,2.9515401860814,2.28821646762483,0.778221067380217,326.592592592593,18607.5736878759,45.2218670928219,7386.6513671875,0.651000022888184,239.015128078231,2.14721565858089
"global_140","","Japan",36,138,-5.39697345049508,5.53459293817261,0.0693893801828896,10.9315663886677,885.7098699249,94.783185840708,53.0907394358542,18229.0042462845,13666.0287610619,3.90060176575078,0.442406192092241,0.722651211287493,1252.30088495575,52118.6529536906,40.841453709435,25886.7427804129,0.816493040749005,148.939198481826,7.6947013399826
"global_141","","Jordan",31.24,36.51,6.67060464149298,18.9326325261316,12.8019906775896,12.2620278846386,717.863723541969,21.106976744186,94.0409363325252,553.278431372549,17460.4046511628,3.52330234605213,0.747898607198582,0.505573791488307,793.320930232558,113399.136466538,15.5875758991126,6979.47964277891,0.620000004768372,4.80088010437267,6.39041722552452
"global_142","","Kazakhstan",48.0196,66.9237,-11.2749632334008,-2.49527940570432,-6.88494853061788,8.77968382769648,1410.9367796954,13.2738970588235,19.5872173730065,1395.51675588473,12932.2279411765,3.78435292401735,0.300320588928812,0.822190376897383,486.595588235294,538661.719611966,11.9051218080423,13664.298828125,0.689999997615814,1.27628648850848,9.72210372721762
"global_143","","Kenya",-0.0236,37.9062,17.3155835569721,27.6124712251637,22.4645041243671,10.2968876681916,101.031006256522,234.468493150685,109.038008598432,6052.07413455258,17641.8547945205,2.29306299980373,2.01727561722063,0.736942183993801,1073.38630136986,32445.8008638687,25.5209261876291,1197.97448730469,0.47299998998642,251.897669413024,7.3973977213314
"global_144","","Korea, South",36,128,-1.10796460052383,10.3820442362169,4.63707080312007,11.4900088367408,954.415406083639,55.5022123893805,83.5017156178972,11271.0814755839,14183.6991150442,2.14116813914966,0.510464598317589,0.599207995971989,325.245575221239,309962.358959221,37.9588823061279,11845.3343767439,0.731000006198883,180.38416065368,19.9143148343052
"global_145","","Kuwait",29.5,47.75,11.8815661275574,26.4831239390748,19.1824291988193,14.6015578115174,910.931313879203,14.2931937172775,89.9421880432448,340.295288429102,18607.5157068063,4.21688712953897,1.00162919107532,0.450461067194681,78.8979057591623,291357.627809935,31.2917415797675,81430.9609375,0.712999999523163,560.729413595842,12.7838311181206
"global_146","","Kyrgyzstan",41.2044,74.7661,-3.65305307049266,7.73196735689321,2.03958367907195,11.3850204273859,1149.99071630361,38.3224489795918,51.3126418989532,3165.59990108803,17615.2897959184,2.11653876572239,0.45932897815899,0.636844587265093,2564.9693877551,12717.8188580026,19.1746005600395,3122.17944335938,0.615000009536743,4.77846078045514,6.47318841635572
"global_147","","Latvia",56.8796,24.6032,-3.91892820257175,2.28938226486686,-0.814522337583277,6.20831046743861,820.157720348503,33.8227848101266,30.6474237110041,9111.54913294798,8552.38291139241,3.26626032251346,0.453616249410412,0.786692516594345,53.5110759493671,1634033.51624558,38.6757917681754,16077.0651181461,0.703000009059906,181.026291992908,10.7122983316172
"global_148","","Lebanon",33.8547,35.8623,3.13359371342556,13.4639189644799,8.2986510885503,10.3303252510543,672.108025269187,119.40414507772,100.328887208138,4472.79865277339,15313.6943005181,3.18341706515594,0.676833778156518,0.60045235515405,1195.73575129534,16250.8963896423,42.1031190324634,6816.44895768874,0.630502455305345,1406.67373896555,7.15488063327205
"global_149","","Liberia",6.4281,-9.4295,19.8142282392668,32.9274673047273,26.3707717035128,13.1132390654605,74.9430948133054,168.703804347826,61.2976530323858,15317.1448335495,17952.0788043478,1.10517393279335,2.39716195347516,0.697693991762969,209.948369565217,277035.651459634,28.8870863075925,872.840209960938,0.323359102010727,26.8894014850907,8.57335931372104
"global_150","","Liechtenstein",47.14,9.55,-3.14782803599836,4.79659065320113,0.824426170396749,7.94441868919949,617.376754504052,93.5140186915888,25.2985619963887,17255.6608261259,11793.9046728972,3.03240373602537,0.478631028115192,0.721111109505689,1282.97757009346,74571.501482792,37.8303871112106,38266.9069010417,0.817829594788728,175.663050541922,6.7757160140617
"global_151","","Lithuania",55.1694,23.8813,-3.54355830946013,3.22372629038097,-0.1603794736175,6.7672845998411,799.493899996507,34.2146189735614,29.190047399067,8302.28996235885,8995.00311041991,3.64832347214315,0.513502320364512,0.849426795745798,72.7045101088647,1801756.35512385,40.2800728277248,13222.7537097091,0.731000006198883,69.7766440852805,14.0149905129027
"global_152","","Luxembourg",49.8153,6.1296,1.01989361898749,8.39408512994753,4.70675886142338,7.37419151096004,607.635223172235,75.790780141844,14.1529440896731,11121.1307485496,9231.8085106383,3.96348934816131,0.663316313467973,0.775609725465124,366.851063829787,386181.528819439,40.3424609070969,35765.4529351128,0.791329432278872,161.16277712964,10.2080926566188
"global_153","","Madagascar",-18.7669,46.8691,14.6214099316311,26.4387362806355,20.5299007624932,11.8173263490044,208.202563452658,60.7702349869452,106.203264839033,9543.04518724853,17720.4490861619,1.63927939728719,2.07774201852535,0.860532731887464,1240.60052219321,69725.3123724812,27.4146794673273,1660.72631835938,0.433421552181244,85.4780116741091,5.32629857082455
"global_154","","Malaysia",2.5,112.5,22.1881925001501,30.2217969078431,26.2059680051345,8.03360440769297,38.7432691910688,314.064171122995,25.80732718891,24864.8050184662,16262.9465240642,1.05405347216576,2.81964920485083,0.828152316483292,122.219251336898,202930.316883437,16.6540928361778,9198.80078125,0.64300000667572,9.23007484362087,8.6576127970129
"global_155","","Maldives",3.2028,73.2207,27.4349998474121,32.0399993896484,29.7300003051758,4.60499954223633,46.6025203704834,138.1,37.0191814422607,9981.21428571429,21645.7,2.65499999523163,3.14200010299683,0.752014630705109,3,NA,21,NA,NA,1018.15315025731,3.20000004768372
"global_156","","Malta",35.9375,14.3754,10.2184339581114,16.8282892053778,13.5239836374919,6.60985524726637,512.987091989228,37.6363636363636,82.6888924800988,3243.96202531646,16194.3333333333,4.21642287572225,1.14100518009879,0.736211563872666,70.4242424242424,76113.690801652,50.7148288973384,16596.330078125,0.736000001430511,1361.36564917313,4.24442344171564
"global_157","","Mauritania",21.0079,10.9408,20.6793693076563,36.8230635664845,28.7539845968931,16.1436942588282,690.509100605817,0,65.5766664655457,26.6193043124491,24528.8422391857,3.92667691519546,0.676535379492296,0.171314131233765,478.730279898219,549186.601729928,2.93107310120138,905.664245605469,0.211999997496605,0.241976810813557,3.75167008879036
"global_158","","Mauritius",-20.2,57.5,21.186466516542,27.3186051392358,24.251311704147,6.13213862269378,209.84850128426,198.487603305785,52.8733039414587,10678.8995297136,16960.9421487603,2.71425447089613,2.46152864605927,0.8112868542066,174.305785123967,13092.176230466,57.6906779661017,7567.53173828125,0.620000004768372,658.795683563733,0.300055230029178
"global_159","","Mexico",23.6345,-102.5528,4.61411056865999,25.8107035555432,15.2121608413045,21.1965929868832,353.311356127562,4.30402010050251,87.9535762460987,1754.45682590446,18722.7763819095,4.04499496407245,0.656734675168991,0.37957490832665,2038.46231155779,112309.835903349,21.1362591222633,6113.78271484375,0.630505442619324,7.2568945623127,5.17984184104706
"global_160","","Moldova",47.4116,28.3699,-1.22414760264083,6.68149815186363,2.72854612146356,7.90564575450447,862.994229475071,32.6383763837638,37.2964042966216,5452.73519810061,11206.0313653137,3.43335796238312,0.547192622154841,0.735389047346333,163.282287822878,374343.722366669,39.3857788981983,6439.71484375,0.65200001001358,109.880741773936,17.4094134043496
"global_161","","Monaco",43.7333,7.4167,5.20602551190597,12.1949176750673,8.69997229390881,6.98889216316133,584.423350440131,80.2743055555556,35.4443609184689,7714.875,17794.0590277778,3.61726490077045,0.80907320862429,0.702386529249934,831.708333333333,24321.4843497884,33.6650044001173,28624.0241145833,0.796195707321167,520.118063755857,8.3559425051431
